id,Title,Content,Permalink,_filled,_featured,_job_hours,_company_avatar,_company_facebook,_company_twitter,_company_googleplus,_company_linkedin,_company_instagram,_company_github,_company_pinterest,_claimed,geolocation_lat,geolocation_long,geolocation_formatted_address,geolocation_street_number,geolocation_street,geolocation_city,geolocation_state_short,geolocation_state_long,geolocation_postcode,geolocation_country_short,geolocation_country_long,geolocated,_job_location,_application,_company_website,_company_video,_job_expires,_phone,_gallery_images,_gallery,_job_author,_products,geolocation_map_lock_status,indica,_indica,hybrid,_hybrid,topicals,_topicals,edibles,_edibles,accessories,_accessories,_bubble_hash,vape_cart,_vape_cart,first_time_patient,_first_time_patient,coupons,_coupons,sativa,_sativa,bho,_bho,co2,_co2,rosin,_rosin,bubble_hash,_wp_old_slug,_average_rating,rating,_submitting_key,_job_title,_job_description,_featured_image,"Image URL","Image Filename","Image Path","Image ID","Image Title","Image Caption","Image Description","Image Alt Text","Business Regions","Business Categories","Business Tags"
8876,"Growhouse Fraser",,http://kushy.net/business/growhouse-fraser/,0,0,,http://kushy.net/wp-content/uploads/2016/12/square_GrowhouseNedLogo.jpg,,,,,,,,,39.942817,-105.811754,"511 Zerex St b203, Fraser, CO 80442, USA",511,"Zerex Street",Fraser,CO,Colorado,80442,US,"United States",1,"511 Zerex Street Ste B203, Fraser, CO 80482",,,,,970-726-2055,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kushy.net/wp-content/uploads/2016/12/square_GrowhouseNedLogo.jpg,square_GrowhouseNedLogo.jpg,/home/kushy/public_html/wp-content/uploads/2016/12/square_GrowhouseNedLogo.jpg,8877,square_GrowhouseNedLogo.jpg,,,,,"Recreational Shop",
8878,"Patients Choice Morrison - Medical",,http://kushy.net/business/patients-choice-morrison-medical/,0,0,,http://kushy.net/wp-content/uploads/2016/12/square_PClogoMASTER-01.jpg,,,,,,,,,39.7058978,-105.039939,"4000 Morrison Rd, Denver, CO 80219, USA",4000,"Morrison Road",Denver,CO,Colorado,80219,US,"United States",1,"4000 Morrison Road, Denver, CO 80219",,,,,720-466-7609,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kushy.net/wp-content/uploads/2016/12/square_PClogoMASTER-01.jpg,square_PClogoMASTER-01.jpg,/home/kushy/public_html/wp-content/uploads/2016/12/square_PClogoMASTER-01.jpg,8879,square_PClogoMASTER-01.jpg,,,,,"Medical Marijuana Dispensary",
8880,"Rocky Farms **Opening Soon!!**",,http://kushy.net/business/rocky-farms-opening-soon/,0,0,,http://kushy.net/wp-content/uploads/2016/12/square_missing.png,,,,,,,,,38.0497484,-103.7086796,"1709 Swink Ave, Rocky Ford, CO 81067, USA",1709,"Swink Avenue","Rocky Ford",CO,Colorado,81067,US,"United States",1,"1709 Swink Ave, Rocky Ford, CO 81067",,,,,"(719) 254-3820",,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kushy.net/wp-content/uploads/2016/12/square_missing.png,square_missing.png,/home/kushy/public_html/wp-content/uploads/2016/12/square_missing.png,8881,square_missing.png,,,,,"Medical Marijuana Dispensary",
8882,"Sacred Seed - Medical",,http://kushy.net/business/sacred-seed-medical/,0,0,,http://kushy.net/wp-content/uploads/2016/12/square_ss_logo.jpg,,,,,,,,,39.6791138,-104.9196382,"5885 E Evans Ave, Denver, CO 80222, USA",5885,"East Evans Avenue",Denver,CO,Colorado,80222,US,"United States",1,"5885 East Evans Avenue, Denver, CO 80222",,,,,303-756-3762,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kushy.net/wp-content/uploads/2016/12/square_ss_logo.jpg,square_ss_logo.jpg,/home/kushy/public_html/wp-content/uploads/2016/12/square_ss_logo.jpg,8883,square_ss_logo.jpg,,,,,"Medical Marijuana Dispensary",
8884,"Natural Remedies - Medical",,http://kushy.net/business/natural-remedies-medical/,0,0,,http://kushy.net/wp-content/uploads/2016/12/square_NRx_Logo.png,,,,,,,,,39.7500369,-104.997613,"1620 Market St #5w, Denver, CO 80202, USA",1620,"Market Street",Denver,CO,Colorado,80202,US,"United States",1,"1620 Market Street, Suite 5W, Denver, CO 80202",,,,,"(303) 953-0884",,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kushy.net/wp-content/uploads/2016/12/square_NRx_Logo.png,square_NRx_Logo.png,/home/kushy/public_html/wp-content/uploads/2016/12/square_NRx_Logo.png,8885,square_NRx_Logo.png,,,,,"Medical Marijuana Dispensary",
8886,"New Amsterdam Organics",,http://kushy.net/business/new-amsterdam-organics/,0,0,,http://kushy.net/wp-content/uploads/2016/12/square_00001.jpg,,,,,,,,,39.718989,-105.0036669,"150 Rio Grande Blvd, Denver, CO 80223, USA",150,"Rio Grande Boulevard",Denver,CO,Colorado,80223,US,"United States",1,"150 Rio Grande Blvd., Denver, CO 80223",,,,,"(303) 825-0905",,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kushy.net/wp-content/uploads/2016/12/square_00001.jpg,square_00001.jpg,/home/kushy/public_html/wp-content/uploads/2016/12/square_00001.jpg,8887,square_00001.jpg,,,,,"Medical Marijuana Dispensary",
8888,"Freedom Road",,http://kushy.net/business/freedom-road/,0,0,,http://kushy.net/wp-content/uploads/2016/12/square_FR_facebook_profile_image.jpg,,,,,,,,,37.1939861,-104.4958106,"2600 Freedom Rd, Trinidad, CO 81082, USA",2600,"Freedom Road",Trinidad,CO,Colorado,81082,US,"United States",1,"2600 Freedom Road, Trinidad, CO 81082",,,,,719-967-7001,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kushy.net/wp-content/uploads/2016/12/square_FR_facebook_profile_image.jpg,square_FR_facebook_profile_image.jpg,/home/kushy/public_html/wp-content/uploads/2016/12/square_FR_facebook_profile_image.jpg,8889,square_FR_facebook_profile_image.jpg,,,,,"Recreational Shop",
8890,"Lightshade on Peoria - Medical",,http://kushy.net/business/lightshade-on-peoria-medical/,0,0,,http://kushy.net/wp-content/uploads/2016/12/square_Lightshade_Logo_w_Leaf_Background_Square.jpg,,,,,,,,,39.7732121,-104.8491092,"11975 E 40th Ave, Denver, CO 80239, USA",11975,"East 40th Avenue",Denver,CO,Colorado,80239,US,"United States",1,"11975 East 40th Ave., Denver, CO 80239",,,,,720-974-7220,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kushy.net/wp-content/uploads/2016/12/square_Lightshade_Logo_w_Leaf_Background_Square.jpg,square_Lightshade_Logo_w_Leaf_Background_Square.jpg,/home/kushy/public_html/wp-content/uploads/2016/12/square_Lightshade_Logo_w_Leaf_Background_Square.jpg,8891,square_Lightshade_Logo_w_Leaf_Background_Square.jpg,,,,,"Medical Marijuana Dispensary",
8892,"The Farm - Boulder - Adult Use",,http://kushy.net/business/the-farm-boulder-adult-use/,0,0,,http://kushy.net/wp-content/uploads/2016/12/square_Farm_whole_cow_profile_pic.png,,,,,,,,,40.0366562,-105.2570395,"2801 Iris Ave, Boulder, CO 80301, USA",2801,"Iris Avenue",Boulder,CO,Colorado,80301,US,"United States",1,"2801 Iris Ave., Boulder, CO 80301",,,,,"303 440 1323",,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kushy.net/wp-content/uploads/2016/12/square_Farm_whole_cow_profile_pic.png,square_Farm_whole_cow_profile_pic.png,/home/kushy/public_html/wp-content/uploads/2016/12/square_Farm_whole_cow_profile_pic.png,8893,square_Farm_whole_cow_profile_pic.png,,,,,"Recreational Shop",
8894,"Cannasseur Pueblo West",,http://kushy.net/business/cannasseur-pueblo-west/,0,0,,http://kushy.net/wp-content/uploads/2016/12/square_Canna_Logo.jpg,,,,,,,,,38.3336127,-104.7282853,"41 Precision Dr, Pueblo West, CO 81007, USA",41,"Precision Drive","Pueblo West",CO,Colorado,81007,US,"United States",1,"41 North Precision Drive, Pueblo West, CO 81007",,,,,719-647-8924,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kushy.net/wp-content/uploads/2016/12/square_Canna_Logo.jpg,square_Canna_Logo.jpg,/home/kushy/public_html/wp-content/uploads/2016/12/square_Canna_Logo.jpg,8895,square_Canna_Logo.jpg,,,,,"Recreational Shop",
8896,"Northern Lights Cannabis Co Edgewater",,http://kushy.net/business/northern-lights-cannabis-co-edgewater/,0,0,,http://kushy.net/wp-content/uploads/2016/12/square_NL_Logo_WM.jpg,,,,,,,,,39.7486553,-105.0538064,"2045 Sheridan Blvd, Edgewater, CO 80214, USA",2045,"Sheridan Boulevard",Edgewater,CO,Colorado,80214,US,"United States",1,"2045 Sheridan Blvd., Edgewater, CO 80214",,,,,303-274-6495,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kushy.net/wp-content/uploads/2016/12/square_NL_Logo_WM.jpg,square_NL_Logo_WM.jpg,/home/kushy/public_html/wp-content/uploads/2016/12/square_NL_Logo_WM.jpg,8897,square_NL_Logo_WM.jpg,,,,,"Recreational Shop",
8898,"Kind Care Of Colorado - 21+",,http://kushy.net/business/kind-care-of-colorado-21/,0,0,,http://kushy.net/wp-content/uploads/2016/12/square_kind_care.jpg,,,,,,,,,40.4939787,-105.0792051,"6617 S College Ave, Fort Collins, CO 80525, USA",6617,"South College Avenue","Fort Collins",CO,Colorado,80525,US,"United States",1,"6617 South College Avenue, Fort Collins, Co 80525",,,,,"(970) 568-8020",,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kushy.net/wp-content/uploads/2016/12/square_kind_care.jpg,square_kind_care.jpg,/home/kushy/public_html/wp-content/uploads/2016/12/square_kind_care.jpg,8899,square_kind_care.jpg,,,,,"Recreational Shop",
8900,TweedLeaf,,http://kushy.net/business/tweedleaf/,0,0,,http://kushy.net/wp-content/uploads/2016/12/square_logo.png,,,,,,,,,38.839825,-104.849721,"1602 W Colorado Ave, Colorado Springs, CO 80904, USA",1602,"West Colorado Avenue","Colorado Springs",CO,Colorado,80904,US,"United States",1,"1602 W. Colorado Ave, Colorado Springs, CO 80904",,,,,719-465-2522,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kushy.net/wp-content/uploads/2016/12/square_logo.png,square_logo.png,/home/kushy/public_html/wp-content/uploads/2016/12/square_logo.png,8901,square_logo.png,,,,,"Medical Marijuana Dispensary",
8902,"Silver Stem Fine Cannabis - Lakewood Medical",,http://kushy.net/business/silver-stem-fine-cannabis-lakewood-medical/,0,0,,http://kushy.net/wp-content/uploads/2016/12/square_SS_FinalLogo2A.png,,,,,,,,,39.638137,-105.0357058,"3700 W Quincy Ave #3702, Denver, CO 80236, USA",3700,"West Quincy Avenue",Denver,CO,Colorado,80236,US,"United States",1,"3700 W. Quincy Ave. Unit 3702, Denver, CO 80236",,,,,"(303) 734-0420",,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kushy.net/wp-content/uploads/2016/12/square_SS_FinalLogo2A.png,square_SS_FinalLogo2A.png,/home/kushy/public_html/wp-content/uploads/2016/12/square_SS_FinalLogo2A.png,8903,square_SS_FinalLogo2A.png,,,,,"Medical Marijuana Dispensary",
8904,"Sweet leaf - South Federal- Medical ONLY",,http://kushy.net/business/sweet-leaf-south-federal-medical-only/,0,0,,http://kushy.net/wp-content/uploads/2016/12/square_sweetleafAVATAR.jpg,,,,,,,,,39.708079,-105.024555,"468 S Federal Blvd, Denver, CO 80219, USA",468,"South Federal Boulevard",Denver,CO,Colorado,80219,US,"United States",1,"468 S Federal BLVD, Denver, co 80219",,,,,303-719-0620,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kushy.net/wp-content/uploads/2016/12/square_sweetleafAVATAR.jpg,square_sweetleafAVATAR.jpg,/home/kushy/public_html/wp-content/uploads/2016/12/square_sweetleafAVATAR.jpg,8905,square_sweetleafAVATAR.jpg,,,,,"Medical Marijuana Dispensary",
8906,"The Herbal Cure Recreational",,http://kushy.net/business/the-herbal-cure-recreational/,0,0,,http://kushy.net/wp-content/uploads/2016/12/square_new_logo_black_on_white.png,,,,,,,,,39.698886,-104.983471,"985 S Logan St, Denver, CO 80209, USA",985,"South Logan Street",Denver,CO,Colorado,80209,US,"United States",1,"985 S. Logan Street, Denver, Colorado 80209",,,,,303-777-9333,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kushy.net/wp-content/uploads/2016/12/square_new_logo_black_on_white.png,square_new_logo_black_on_white.png,/home/kushy/public_html/wp-content/uploads/2016/12/square_new_logo_black_on_white.png,8907,square_new_logo_black_on_white.png,,,,,"Recreational Shop",
8908,"Southern Colorado Medical Marijuana LLC.(SOCO)",,http://kushy.net/business/southern-colorado-medical-marijuana-llc-soco/,0,0,,http://kushy.net/wp-content/uploads/2016/12/square_square_SOCO.jpg,,,,,,,,,38.8833616,-104.8114571,"3410 N Prospect St, Colorado Springs, CO 80907, USA",3410,"North Prospect Street","Colorado Springs",CO,Colorado,80907,US,"United States",1,"3410 N Prospect St., Colorado Springs, CO 80907",,,,,719-344-5021,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kushy.net/wp-content/uploads/2016/12/square_square_SOCO.jpg,square_square_SOCO.jpg,/home/kushy/public_html/wp-content/uploads/2016/12/square_square_SOCO.jpg,8909,square_square_SOCO.jpg,,,,,"Medical Marijuana Dispensary",
8910,"Magnolia Road Cannabis Co. Recreational",,http://kushy.net/business/magnolia-road-cannabis-co-recreational/,0,0,,http://kushy.net/wp-content/uploads/2016/12/square_MagnoliaRoadLogo.jpg,,,,,,,,,40.0173096,-105.2526539,"1750 30th St #84a, Boulder, CO 80301, USA",1750,"30th Street",Boulder,CO,Colorado,80301,US,"United States",1,"1750 30th St. Unit 84A, Boulder, CO 80301",,,,,720-390-7689,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kushy.net/wp-content/uploads/2016/12/square_MagnoliaRoadLogo.jpg,square_MagnoliaRoadLogo.jpg,/home/kushy/public_html/wp-content/uploads/2016/12/square_MagnoliaRoadLogo.jpg,8911,square_MagnoliaRoadLogo.jpg,,,,,"Recreational Shop",
8912,"The Spot 420 - Trinidad",,http://kushy.net/business/the-spot-420-trinidad/,0,0,,http://kushy.net/wp-content/uploads/2016/12/square_TheSpot420Logo.png,,,,,,,,,37.1718437,-104.5070977,"435 N Commercial St, Trinidad, CO 81082, USA",435,"North Commercial Street",Trinidad,CO,Colorado,81082,US,"United States",1,"435 N Commercial St, Trinidad, CO 81082",,,,,719-846-2700,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kushy.net/wp-content/uploads/2016/12/square_TheSpot420Logo.png,square_TheSpot420Logo.png,/home/kushy/public_html/wp-content/uploads/2016/12/square_TheSpot420Logo.png,8913,square_TheSpot420Logo.png,,,,,"Recreational Shop",
8914,"Lightshade - Sheridan Medical",,http://kushy.net/business/lightshade-sheridan-medical/,0,0,,http://kushy.net/wp-content/uploads/2016/12/square_Lightshade_Logo_w_Leaf_Background_Square.jpg,,,,,,,,,39.696056,-105.0527649,"1126 S Sheridan Blvd, Denver, CO 80232, USA",1126,"South Sheridan Boulevard",Denver,CO,Colorado,80232,US,"United States",1,"1126 S. South Sheridan, Denver, Colorado 80232",,,,,720-630-2810,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kushy.net/wp-content/uploads/2016/12/square_Lightshade_Logo_w_Leaf_Background_Square.jpg,square_Lightshade_Logo_w_Leaf_Background_Square.jpg,/home/kushy/public_html/wp-content/uploads/2016/12/square_Lightshade_Logo_w_Leaf_Background_Square.jpg,8915,square_Lightshade_Logo_w_Leaf_Background_Square.jpg,,,,,"Medical Marijuana Dispensary",
8916,"The Spot 420 - Pueblo",,http://kushy.net/business/the-spot-420-pueblo/,0,0,,http://kushy.net/wp-content/uploads/2016/12/square_logo.png,,,,,,,,,38.33187,-104.7098158,"748 E Industrial Blvd, Pueblo West, CO 81007, USA",748,"East Industrial Boulevard","Pueblo West",CO,Colorado,81007,US,"United States",1,"748 E. Industrial Blvd., Pueblo West, CO 81007",,,,,719-547-8011,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kushy.net/wp-content/uploads/2016/12/square_logo.png,square_logo.png,/home/kushy/public_html/wp-content/uploads/2016/12/square_logo.png,8917,square_logo.png,,,,,"Recreational Shop",
8918,"Silver Stem Fine Cannabis - Littleton Medical",,http://kushy.net/business/silver-stem-fine-cannabis-littleton-medical/,0,0,,http://kushy.net/wp-content/uploads/2016/12/square_SS_FinalLogo2A.png,,,,,,,,,39.6130172,-105.0002871,"1086 W Littleton Blvd, Littleton, CO 80120, USA",1086,"West Littleton Boulevard",Littleton,CO,Colorado,80120,US,"United States",1,"1086 W Littleton Blvd, Littleton, CO 80120",,,,,720-627-5091,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kushy.net/wp-content/uploads/2016/12/square_SS_FinalLogo2A.png,square_SS_FinalLogo2A.png,/home/kushy/public_html/wp-content/uploads/2016/12/square_SS_FinalLogo2A.png,8919,square_SS_FinalLogo2A.png,,,,,"Medical Marijuana Dispensary",
8920,"Native Roots Dispensary Edgewater - Recreational",,http://kushy.net/business/native-roots-dispensary-edgewater-recreational/,0,0,,http://kushy.net/wp-content/uploads/2016/12/square_Tree_Logo_-_Low_Res_-_Transparent.png,,,,,,,,,39.747417,-105.058252,"5610 W 20th Ave, Edgewater, CO 80214, USA",5610,"West 20th Avenue",Edgewater,CO,Colorado,80214,US,"United States",1,"5610 W. 20th Ave., Edgewater, Colorado 80214",,,,,720-476-4856,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kushy.net/wp-content/uploads/2016/12/square_Tree_Logo_-_Low_Res_-_Transparent.png,square_Tree_Logo_-_Low_Res_-_Transparent.png,/home/kushy/public_html/wp-content/uploads/2016/12/square_Tree_Logo_-_Low_Res_-_Transparent.png,8921,square_Tree_Logo_-_Low_Res_-_Transparent.png,,,,,"Recreational Shop",
8922,"Natures Gift Shop",,http://kushy.net/business/natures-gift-shop/,0,0,,http://kushy.net/wp-content/uploads/2016/12/square_NGS_U.png,,,,,,,,,38.3395579,-104.735048,"148 E Assembly Dr, Pueblo West, CO 81007, USA",148,"East Assembly Drive","Pueblo West",CO,Colorado,81007,US,"United States",1,"148 E. Assembly Drive, Pueblo West, CO 81007",,,,,"(719) 547-8095",,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kushy.net/wp-content/uploads/2016/12/square_NGS_U.png,square_NGS_U.png,/home/kushy/public_html/wp-content/uploads/2016/12/square_NGS_U.png,8923,square_NGS_U.png,,,,,"Recreational Shop",
8924,"Boulder Botanics",,http://kushy.net/business/boulder-botanics/,0,0,,http://kushy.net/wp-content/uploads/2016/12/square_044.jpg,,,,,,,,,40.0173096,-105.2526539,"1750 30th St #7, Boulder, CO 80301, USA",1750,"30th Street",Boulder,CO,Colorado,80301,US,"United States",1,"1750 30th Street (Suite #7), Boulder, CO 80301",,,,,720-379-6046,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kushy.net/wp-content/uploads/2016/12/square_044.jpg,square_044.jpg,/home/kushy/public_html/wp-content/uploads/2016/12/square_044.jpg,8925,square_044.jpg,,,,,"Medical Marijuana Dispensary",
8926,"Emerald Fields Denver",,http://kushy.net/business/emerald-fields-denver/,0,0,,http://kushy.net/wp-content/uploads/2016/12/square_EFlogo_notag_SMALL.jpg,,,,,,,,,39.7070698,-104.9387098,"4182 E Virginia Ave, Denver, CO 80246, USA",4182,"East Virginia Avenue",Denver,CO,Colorado,80246,US,"United States",1,"4182 E Virginia Ave, Denver, Colorado 80246",,,,,303-377-1501,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kushy.net/wp-content/uploads/2016/12/square_EFlogo_notag_SMALL.jpg,square_EFlogo_notag_SMALL.jpg,/home/kushy/public_html/wp-content/uploads/2016/12/square_EFlogo_notag_SMALL.jpg,8927,square_EFlogo_notag_SMALL.jpg,,,,,"Recreational Shop",
8928,"Pain Management Solutions",,http://kushy.net/business/pain-management-solutions/,0,0,,http://kushy.net/wp-content/uploads/2016/12/square_IMG_20151201_185327.jpg,,,,,,,,,38.819366,-104.815931,"1022 S Royer St, Colorado Springs, CO 80903, USA",1022,"South Royer Street","Colorado Springs",CO,Colorado,80903,US,"United States",1,"1022 S Royer St., Colorado Springs, CO 80903",,,,,719-473-0279,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kushy.net/wp-content/uploads/2016/12/square_IMG_20151201_185327.jpg,square_IMG_20151201_185327.jpg,/home/kushy/public_html/wp-content/uploads/2016/12/square_IMG_20151201_185327.jpg,8929,square_IMG_20151201_185327.jpg,,,,,"Medical Marijuana Dispensary",
8930,"Solace Meds of Wheat Ridge - Recreational",,http://kushy.net/business/solace-meds-of-wheat-ridge-recreational/,0,0,,http://kushy.net/wp-content/uploads/2016/12/square_missing.png,,,,,,,,,39.7845177,-105.1358877,"4845 Van Gordon St, Wheat Ridge, CO 80033, USA",4845,"Van Gordon Street","Wheat Ridge",CO,Colorado,80033,US,"United States",1,"4845 Van Gordon St., Wheat Ridge, CO 80033",,,,,"303-997-4082 x 102",,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kushy.net/wp-content/uploads/2016/12/square_missing.png,square_missing.png,/home/kushy/public_html/wp-content/uploads/2016/12/square_missing.png,8931,square_missing.png,,,,,"Recreational Shop",
8932,"Freedom Road on Main",,http://kushy.net/business/freedom-road-on-main/,0,0,,http://kushy.net/wp-content/uploads/2016/12/square_FR_facebook_profile_image.jpg,,,,,,,,,37.1664925,-104.5095206,"514 W Main St, Trinidad, CO 81082, USA",514,"West Main Street",Trinidad,CO,Colorado,81082,US,"United States",1,"514 West Main Street, Trinidad, CO 81082",,,,,719-422-8181,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kushy.net/wp-content/uploads/2016/12/square_FR_facebook_profile_image.jpg,square_FR_facebook_profile_image.jpg,/home/kushy/public_html/wp-content/uploads/2016/12/square_FR_facebook_profile_image.jpg,8933,square_FR_facebook_profile_image.jpg,,,,,"Recreational Shop",
8934,"Pueblo West Organics (Medical)",,http://kushy.net/business/pueblo-west-organics-medical/,0,0,,http://kushy.net/wp-content/uploads/2016/12/square_pwo.jpg,,,,,,,,,38.329202,-104.7176051,"609 E Enterprise Dr #140, Pueblo West, CO 81007, USA",609,"East Enterprise Drive","Pueblo West",CO,Colorado,81007,US,"United States",1,"609 E Enterprise Dr Ste 140, Pueblo West, Colorado 81007",,,,,719-647-2043,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kushy.net/wp-content/uploads/2016/12/square_pwo.jpg,square_pwo.jpg,/home/kushy/public_html/wp-content/uploads/2016/12/square_pwo.jpg,8935,square_pwo.jpg,,,,,"Medical Marijuana Dispensary",
8936,"Grant Pharms MMC",,http://kushy.net/business/grant-pharms-mmc/,0,0,,http://kushy.net/wp-content/uploads/2016/12/square_logo_2.jpg,,,,,,,,,38.8379207,-104.7876791,"320 Prairie Rd, Colorado Springs, CO 80909, USA",320,"Prairie Road","Colorado Springs",CO,Colorado,80909,US,"United States",1,"320 Prairie Rd., Colorado Springs, CO 80909",,,,,"(719) 387-1633",,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kushy.net/wp-content/uploads/2016/12/square_logo_2.jpg,square_logo_2.jpg,/home/kushy/public_html/wp-content/uploads/2016/12/square_logo_2.jpg,8937,square_logo_2.jpg,,,,,"Medical Marijuana Dispensary",
8938,"The Green Room - Adult Use",,http://kushy.net/business/the-green-room-adult-use/,0,0,,http://kushy.net/wp-content/uploads/2016/12/square_greenroomlogostretch.jpg,,,,,,,,,40.0323458,-105.2596408,"2750 Glenwood Dr #8, Boulder, CO 80304, USA",2750,"Glenwood Drive",Boulder,CO,Colorado,80304,US,"United States",1,"2750 Glenwood Dr. Suite #8, Boulder, CO 80302",,,,,303-945-4074,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kushy.net/wp-content/uploads/2016/12/square_greenroomlogostretch.jpg,square_greenroomlogostretch.jpg,/home/kushy/public_html/wp-content/uploads/2016/12/square_greenroomlogostretch.jpg,8939,square_greenroomlogostretch.jpg,,,,,"Recreational Shop",
8940,"Timberline Herbal Clinic & Wellness Center",,http://kushy.net/business/timberline-herbal-clinic-wellness-center/,0,0,,http://kushy.net/wp-content/uploads/2016/12/square_Picture_234.jpg,,,,,,,,,,,,,,Denver,,,,,,,"3995 East 50th Ave (50th Ave & Colorado Blvd), Denver, CO 80216",,,,,303-322-0901,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kushy.net/wp-content/uploads/2016/12/square_Picture_234.jpg,square_Picture_234.jpg,/home/kushy/public_html/wp-content/uploads/2016/12/square_Picture_234.jpg,8941,square_Picture_234.jpg,,,,,"Recreational Shop",
8942,"LiveGreen at Patients Choice Morrison - Recreational",,http://kushy.net/business/livegreen-at-patients-choice-morrison-recreational/,0,0,,http://kushy.net/wp-content/uploads/2016/12/square_LGCrgb-01.jpg,,,,,,,,,39.7058978,-105.039939,"4000 Morrison Rd, Denver, CO 80219, USA",4000,"Morrison Road",Denver,CO,Colorado,80219,US,"United States",1,"4000 Morrison Road, Denver, CO 80219",,,,,720-466-7609,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kushy.net/wp-content/uploads/2016/12/square_LGCrgb-01.jpg,square_LGCrgb-01.jpg,/home/kushy/public_html/wp-content/uploads/2016/12/square_LGCrgb-01.jpg,8943,square_LGCrgb-01.jpg,,,,,"Recreational Shop",
